CIRCUIT_NA,CIRCUIT_VO,AGR_PCT,COM_PCT,IND_PCT,RES_PCT,OTHER_PCT,GEN_ALLOC,GEN_QUE,TOTAL_GEN,SUBST_DISP,SYS_NAME,NOTE,OBJECTID,Shape__Len
Racine,12,0,47,1,41,11,0.893,0,0.893,Villa Park 66/12 Kv,Villa Park 220/66 System,N/A,2737,47545.3195131015
Racer,16,0,2,0,95,4,0.328,0,0.328,North Oaks 66/16 Kv,Saugus 220/66 System,N/A,2738,16591.8666422382
Raceway,12,0,0,0,0,100,0.873,0,0.873,Trophy 66/12 Kv,Chino 220/66 System,N/A,2739,18576.8256083087
Racquet Club,4,0,3,0,91,5,0.163,0,0.163,Holiday 33/4 Kv,Devers 220/115 System,N/A,2740,7295.56221368766
La Mancha,16,0,4,0,89,7,1.284,0,1.284,Potrero 66/16 Kv,Moorpark 220/66 System,N/A,2741,72742.4873370814
Lancers,12,0,3,0,91,6,0.778,0,0.778,Pepper 115/12 Kv,Vista 220/115 System,N/A,2742,48139.9988903426
Landau,12,0,4,0,92,4,1.42,0,1.42,Farrell 115/12 Kv,Devers 220/115 System,N/A,2743,30119.4070454423
Fujiyama,12,0,3,0,92,5,11.048,0,11.048,Mira Loma 66/12 Kv,Mira Loma 220/66 System,N/A,2744,51370.6886261315
Kelsey,12,0,5,0,91,4,0.563,0,0.563,La Mirada 66/12 Kv,Del Amo 220/66 System,N/A,2745,41237.2904212038
Kenoak,4,0,6,0,89,5,0.039,0,0.039,Pomona 12/4 Kv,Chino 220/66 System,N/A,2746,19230.0195894102
Kenwood,16,0,13,0,75,11,0.382,0,0.382,Bullis 66/16 Kv,Lighthipe 220/66 System,N/A,2747,46811.3753664528
La Rica,12,0,51,4,0,49,0,0,0,Dalton 66/12 Kv,Rio Hondo 220/66 System,N/A,2748,12752.7304215343
Larry,12,0,12,0,77,11,0.057,0,0.057,Somerset 66/12 Kv,Del Amo 220/66 System,N/A,2749,44047.9199087652
Lassen,4,0,7,0,82,11,0.005,0,0.005,Santa Monica 66/4 Kv,La Cienega 220/66 System,N/A,2750,10205.9240878203
Last,12,0,2,0,92,7,0.658,0,0.658,Jefferson 66/12 Kv,Mira Loma 220/66 System,N/A,2751,32702.2626609745
Kieway,16,0,15,0,76,8,0.156,0,0.156,Arcadia 66/16 Kv,Rio Hondo 220/66 System,N/A,2752,33292.8455985188
Kilkenny,12,0,6,0,87,8,0.872,0,0.872,Murphy 66/12 Kv,Center 220/66 System,N/A,2753,58425.7010023231
Kilroy,12,0,12,0,81,8,0.161,0,0.161,Murphy 66/12 Kv,Center 220/66 System,N/A,2754,46825.7874528939
Kimberly,2.4,0,8,0,65,26,0.011,0,0.011,Kimberly P.T. 33/2.4 Kv,San Bernardino 220/66 System,N/A,2755,7891.66942672717
Kingcobra,12,0,6,0,88,7,0.856,0,0.856,Kimball 66/12 Kv,Chino 220/66 System,N/A,2756,24208.2781950301
Klingon,12,0,79,0,1,22,0.819,0,0.819,Gisler 66/12 Kv,Ellis 'C' 220/66 System,N/A,2757,24818.407241977
Kona,12,0,8,0,80,12,2.095,0,2.095,Coffee 33/12 Kv,Devers 220/115 System,N/A,2758,84880.1466795684
Lauda,33,0,0,0,0,100,0,0,0,Nelson 115/33 Kv,Valley 'Ab' 500/115 System,N/A,2759,123702.373631744
Lauterbach,4,0,4,0,87,9,0.125,0,0.125,West Barstow 33/4 Kv,Kramer 220/115 System,N/A,2760,10247.4205024132
Lawson,12,0,63,0,0,30,0.181,0,0.181,Puente 66/12 Kv,Walnut 220/66 System,N/A,2761,36606.3889346913
Lazaro,12,0,4,0,91,6,2.088,0,2.088,Pechanga 115/12 Kv,Valley 'D' 500/115 System,N/A,2762,49417.2690170009
Lear,12,0,2,0,95,4,0.237,0,0.237,Stetson 115/12 Kv,Valley 'Ab' 500/115 System,N/A,2763,25724.56604831
Leber,4,0,5,0,87,9,0.027,0,0.027,Mt. Vernon 33/4 Kv,Vista 220/115 System,N/A,2764,4829.26292857156
Leche,12,0,14,0,78,8,0.314,0,0.314,Borrego 66/12 Kv,Santiago 220/66 System,N/A,2765,60648.2522618158
Knolls,12,0,4,0,89,7,0.359,0,0.359,Rancho 33/12 Kv,Victor 220/115 System,N/A,2766,61383.0557179571
Koala,12,0,2,0,94,4,6.024,0,6.024,Victor 115/12 Kv,Victor 220/115 System,N/A,2767,134318.509047174
Kordell,12,0,7,0,86,8,0.223,0,0.223,Stewart 66/12 Kv,Center 220/66 System,N/A,2768,32410.3401475752
Krueger,12,0,2,0,87,11,0.318,0,0.318,Macarthur 66/12 Kv,Santiago 220/66 System,N/A,2769,40683.7805344872
Kuffel,2.4,0,1,0,93,6,0.002,0,0.002,Kuffel P.T. 12/2.4 Kv,Vista 220/115 System,N/A,2770,13294.9386706651
Kuehner,16,0,5,0,90,5,1.154,0,1.154,Santa Susana 66/16 Kv,Saugus 220/66 System,N/A,2771,60856.3324431374
Kwacha,12,0,77,0,0,22,0,0,0,Santiago 66/12 Kv,Santiago 220/66 System,N/A,2772,31549.5448220322
Lee,4,0,6,0,83,10,0.056,0,0.056,Locust 12/4 Kv,Hinson 220/66 System,N/A,2773,8069.50142951175
Leetum,12,0,6,0,87,7,0.286,0,0.286,Bassett 66/12 Kv,Walnut 220/66 System,N/A,2774,44374.3585009172
Leffingwell,12,0,4,0,90,6,0.531,0,0.531,Santa Fe Springs 66/12 Kv,Center 220/66 System,N/A,2775,47502.952325773
Crescenta,16,0,2,0,93,5,1.053,0,1.053,Gould 66/16 Kv,Gould 220/66 System,N/A,2776,79048.1071556466
Kyte,12,34,17,0,2,43,0.014,0,0.014,Quinn 66/12 Kv,Vestal 220/66 System,N/A,2777,92819.287229228
La Brea,4,0,7,0,88,5,0.028,0,0.028,Fairfax 16/4 Kv,Eagle Rock 220/66 System,N/A,2778,7699.93186601851
Ladera,4,0,7,0,87,6,0.078,0,0.078,Windsor Hills 16/4 Kv,La Cienega 220/66 System,N/A,2779,13980.6492764462
Lena,12,0,33,0,42,25,1.003,0,1.003,Cardiff 66/12 Kv,San Bernardino 220/66 System,N/A,2780,63294.7973920499
Lettuce,12,1,15,0,68,16,1.393,0,1.393,Blythe City 33/12 Kv,Blythe (Walc) 161/33 System,N/A,2781,91258.1693645869
Lexington,4,0,3,0,91,6,0.102,0,0.102,Pierpont 16/4 Kv,Santa Clara 220/66 System,N/A,2782,12036.339186267
Level,12,0,6,0,87,7,0.812,0,0.812,Industry 66/12 Kv,Walnut 220/66 System,N/A,2783,27439.3887021528
La Grande,12,0,3,0,90,7,1.546,0,1.546,Archline 66/12 Kv,Etiwanda 220/66 System,N/A,2784,40290.0879121315
Lagoon,33,0,0,0,0,0,0,0,0,Blythe 161/33 Kv,Blythe (Walc) 161/33 System,N/A,2785,156953.79189179
Geraths,12,0,46,0,26,29,0.004,0,0.004,Lucas 66/12 Kv,Del Amo 220/66 System,N/A,2786,39485.773309789
Nestor,4,0,1,0,95,4,0.169,0,0.169,Fremont 16/4 Kv,Lighthipe 220/66 System,N/A,2787,20984.8228280342
San Andreas,4,0,3,0,94,4,0.111,0,0.111,Modoc 16/4 Kv,Goleta 220/66 System,N/A,2788,13367.5041504639
Snowden,12,0,41,2,21,37,8.633,0,8.633,Del Sur 66/12 Kv,Antelope 220/66 System,N/A,2789,150509.183696012
Sola,4,0,16,0,76,8,0.039,0,0.039,Modoc 16/4 Kv,Goleta 220/66 System,N/A,2790,14585.3399622723
Sombrero,12,0,6,0,88,6,0.661,0,0.661,Concho 115/12 Kv,Mirage 220/115 System,N/A,2791,49701.9056652327
Sanber,12,0,5,0,90,5,1.152,0,1.152,Declez 66/12 Kv,Etiwanda 220/66 System,N/A,2792,56255.9759785469
Sandell,12,0,2,0,94,4,1.537,0,1.537,Randall 66/12 Kv,Etiwanda 220/66 System,N/A,2793,29655.7389808404
Saturnino,12,0,17,0,77,7,1.945,0,1.945,Thornhill 115/12 Kv,Devers 220/115 System,N/A,2794,49634.4382669887
Schenley,12,18,22,0,6,50,1.526,0,1.526,Columbine 66/12 Kv,Vestal 220/66 System,N/A,2795,150703.431612753
Lire,12,0,76,0,3,22,0.886,0,0.886,Santiago 66/12 Kv,Santiago 220/66 System,N/A,2796,61353.3161705722
Lisbon,12,0,13,0,82,6,0.273,0,0.273,Bryan 66/12 Kv,Villa Park 220/66 System,N/A,2797,18911.9624723014
Lombardy,4,0,12,0,81,6,0.059,0,0.059,San Marino 16/4 Kv,Mesa 220/66 System,N/A,2798,27392.5899753403
Lomita,16,0,51,24,4,22,0.165,0,0.165,Rolling Hills 66/16 Kv,La Fresa 220/66 System,N/A,2799,42095.7689237979
Loper,4,0,2,0,94,4,0.156,0,0.156,Rialto 33/4 Kv,Vista 220/115 System,N/A,2800,14240.7935444929
School,4,0,5,0,88,7,0.036,0,0.036,Huntington Park 16/4 Kv,Laguna Bell De 220/66 System,N/A,2801,10526.6354442506
Schooner,16,0,8,0,86,7,0.634,0,0.634,Channel Islands 66/16 Kv,Santa Clara 220/66 System,N/A,2802,79938.3265242098
Schuyler,4,0,10,0,67,25,0.024,0,0.024,Beverly 66/4 Kv,Eagle Rock 220/66 System,N/A,2803,27227.0198810254
Science,12,0,13,0,80,8,0.61,0,0.61,Placentia 66/12 Kv,Villa Park 220/66 System,N/A,2804,19984.1896132894
Lopez,16,0,23,0,60,19,6.098,0,6.098,San Fernando 66/16 Kv,Saugus 220/66 System,N/A,2805,139224.2556048
Raleigh,4,0,5,0,76,19,0.076,0,0.076,San Marino 16/4 Kv,Mesa 220/66 System,N/A,2806,29935.5839545538
Lorene,12,0,3,0,89,9,0.426,0,0.426,Savage 115/12 Kv,Victor 220/115 System,N/A,2807,45103.3606793281
Loreta,4,0,11,0,80,9,0.157,0,0.157,Naples 12/4 Kv,Alamitos 220/66 System,N/A,2808,22665.1679610814
Lorna,12,0,39,0,50,11,0.488,0,0.488,Jefferson 66/12 Kv,Mira Loma 220/66 System,N/A,2809,31746.6998296539
Los Carneros,16,0,6,0,87,7,0.023,0,0.023,Isla Vista 66/16 Kv,Goleta 220/66 System,N/A,2810,32524.9522388129
Lowell,4,0,3,0,94,4,0.124,0,0.124,Sierra Madre 16/4 Kv,Rio Hondo 220/66 System,N/A,2811,20809.521105115
Score,12,0,10,0,83,7,0.367,0,0.367,Hamilton 66/12 Kv,Ellis 'A' 220/66 System,N/A,2812,66717.486487016
Scrabble,12,0,78,1,2,15,0.029,0,0.029,Johanna 66/12 Kv,Johanna 220/66 System,N/A,2813,36855.2867725135
Senga,4,0,7,0,89,5,0,0,0,Cudahy 66/4 Kv,Laguna Bell Ab 220/66 System,N/A,2814,14178.8428095856
Seminary,16,0,4,0,93,4,0.695,0,0.695,Somis 66/16 Kv,Santa Clara 220/66 System,N/A,2815,65368.9099945125
Lotto,12,0,2,0,89,9,3.474,0,3.474,Phelan 115/12 Kv,Victor 220/115 System,N/A,2816,187255.791654876
Luckman,16,0,74,0,1,12,0.094,0,0.094,Beverly 66/16 Kv,La Cienega 220/66 System,N/A,2817,23794.0338268289
Fir,4,0,9,0,84,8,0.084,0,0.084,Lynwood 16/4 Kv,Lighthipe 220/66 System,N/A,2818,15033.583394254
Serfas,12,0,75,1,3,22,0.22,0,0.22,Corona 66/12 Kv,Mira Loma 220/66 System,N/A,2819,60518.4416593261
Serra,16,0,13,0,55,33,1.125,0,1.125,Crater 66/16 Kv,Moorpark 220/66 System,N/A,2820,65004.9885642827
Servo,4,0,15,0,76,9,0.115,0,0.115,Culver 66/4 Kv,La Cienega 220/66 System,N/A,2821,20490.5956234202
Lugonia,12,0,2,0,92,6,1.691,0,1.691,Redlands 66/12 Kv,San Bernardino 220/66 System,N/A,2822,18141.9806872783
Luiseno,33,0,13,0,0,82,5.85,0,5.85,Pechanga 115/33 Kv,Valley 'D' 500/115 System,N/A,2823,213224.795136859
Luna,16,0,15,0,74,11,0.25,0,0.25,Potrero 66/16 Kv,Moorpark 220/66 System,N/A,2824,37501.1455814756
Lupine,12,0,33,0,45,21,1.668,0,1.668,Oasis 66/12 Kv,Antelope 220/66 System,N/A,2825,68015.6525967716
Luray,4,0,8,0,83,9,0.047,0,0.047,Oldfield 12/4 Kv,Lighthipe 220/66 System,N/A,2826,17244.1819172032
Seventh St.,4,0,9,0,83,8,0.013,0,0.013,Bixby 12/4 Kv,Alamitos 220/66 System,N/A,2827,5430.23110601854
Shake,33,0,0,0,0,0,0,0,0,Arrowhead 115/33 Kv,Vista 220/115 System,N/A,2828,30932.4827892038
Shamrock,4,0,24,0,73,4,0.071,0,0.071,Monrovia 16/4 Kv,Rio Hondo 220/66 System,N/A,2829,15276.6066541484
Shangrila,12,0,10,0,77,13,0.828,0,0.828,Downs 115/12 Kv,Kramer 220/115 System,N/A,2830,76153.866532641
Sheephole,33,0,26,0,8,66,9,0,9,Hi Desert 115/33 Kv,Devers 220/115 System,N/A,2831,382580.784215083
Madrone,4,0,3,0,94,3,0.17,0,0.17,Madrone P.T. 12/4 Kv,Barre 220/66 System,N/A,2832,9113.06092677062
Magazine,12,0,6,0,88,6,0.377,0,0.377,Irvine 66/12 Kv,Santiago 220/66 System,N/A,2833,50900.2393669689
Radec,12,0,20,1,72,8,0.245,0,0.245,Villa Park 66/12 Kv,Villa Park 220/66 System,N/A,2834,36223.3553946026
Radford,12,0,7,0,88,7,0.687,0,0.687,Cypress 66/12 Kv,Del Amo 220/66 System,N/A,2835,57704.9281392234
Radiator,16,0,0,0,96,3,0.003,0,0.003,La Fresa 66/16 Kv,La Fresa 220/66 System,N/A,2836,9734.37547226144
Rahal,12,0,9,0,85,7,1.07,0,1.07,Cucamonga 66/12 Kv,Padua 220/66 System,N/A,2837,48482.0724529004
Sheffield,16,,,,,,0.866,0,0.866,Carpinteria 66/16 Kv,Goleta 220/66 System,N/A,2838,142866.624957943
Shell,12,0,70,1,2,20,0.126,0,0.126,Watson 66/12 Kv,Hinson 220/66 System,N/A,2839,23555.747541697
Shenandoah,16,0,5,0,91,5,0.586,0,0.586,Potrero 66/16 Kv,Moorpark 220/66 System,N/A,2840,37907.3374032294
Shepherd,12,0,3,0,95,3,1.3,0,1.3,Moulton 66/12 Kv,Santiago 220/66 System,N/A,2841,48081.7426989331
Sheryl,12,0,5,0,86,9,0.553,0,0.553,Indian Wells 115/12 Kv,Mirage 220/115 System,N/A,2842,56061.4276323368
Shine,12,0,2,0,92,6,1.289,0,1.289,Randall 66/12 Kv,Etiwanda 220/66 System,N/A,2843,36354.7525488807
Rambo,12,0,1,0,95,4,0.759,0,0.759,Bunker 115/12 Kv,Valley 'Ab' 500/115 System,N/A,2844,30006.4731802753
Rand,12,0,2,0,89,9,0.25,0,0.25,Santiago 66/12 Kv,Santiago 220/66 System,N/A,2845,33687.4230510477
Rayborn,4,0,5,0,87,9,0.14,0,0.14,Bullis 66/4 Kv,Lighthipe 220/66 System,N/A,2846,20537.2855455344
Ravine,16,0,16,0,76,8,0.769,0,0.769,Arroyo 66/16 Kv,Gould 220/66 System,N/A,2847,49333.0223729339
Razor,12,0,2,0,94,3,0.609,0,0.609,Palmdale 66/12 Kv,Antelope 220/66 System,N/A,2848,31699.6524079197
Redgum,16,0,90,0,0,10,0,0,0,Torrance 66/16 Kv,La Fresa 220/66 System,N/A,2849,10639.1927575641
Reeves,4,0,11,0,82,8,0.025,0,0.025,Larder 12/4 Kv,Hinson 220/66 System,N/A,2850,8800.76302978962
Referee,12,0,2,0,94,4,1.146,0,1.146,Stadler 115/12 Kv,Valley 'D' 500/115 System,N/A,2851,32032.4982381868
Shipway,4,0,1,0,96,3,0.235,0,0.235,Lakewood 66/4 Kv,Del Amo 220/66 System,N/A,2852,18691.1799851825
Shirley,4,0,1,0,92,6,0.064,0,0.064,Anita 66/4 Kv,Rio Hondo 220/66 System,N/A,2853,13985.2459328896
Shoal,16,0,100,0,0,0,0,0,0,Capitan 66/16 Kv,Goleta 220/66 System,N/A,2854,10667.8931000523
Shops,12,1,36,0,35,27,0.498,0,0.498,Cardiff 66/12 Kv,San Bernardino 220/66 System,N/A,2855,68653.131741196
Shopper,12,0,5,0,87,7,1.158,0,1.158,Walnut 66/12 Kv,Walnut 220/66 System,N/A,2856,70073.2026851881
Refoil,12,0,10,0,86,5,0.53,0,0.53,Carmenita 66/12 Kv,Del Amo 220/66 System,N/A,2857,42079.4125280221
Regal,12,0,6,0,83,11,0.663,0,0.663,Cameron 66/12 Kv,Hinson 220/66 System,N/A,2858,37514.0827716079
Regent,4,0,5,0,88,7,0.102,0,0.102,San Vicente 16/4 Kv,La Cienega 220/66 System,N/A,2859,9227.93458648046
Reimann,16,0,9,0,84,7,2.199,0,2.199,Colonia 66/16 Kv,Santa Clara 220/66 System,N/A,2860,121428.501982791
Reisling,12,0,3,0,93,4,0.693,0,0.693,Pepper 115/12 Kv,Vista 220/115 System,N/A,2861,28751.1832292246
Showdown,12,0,2,0,94,4,1.016,0,1.016,Ritter Ranch 66/12 Kv,Antelope 220/66 System,N/A,2862,52242.9966741866
Shorb,4,0,7,0,88,6,0.069,0,0.069,Ramona 66/4 Kv,Mesa 220/66 System,N/A,2863,15863.6175734291
Sierra Talc,33,0,0,0,0,100,0,0,0,Haiwee 115/33 Kv,Inyo Sce 220/115 System,N/A,2864,172862.144740871
Sigma,16,0,69,3,1,29,1.68,0,1.68,Carson 66/16 Kv,Lighthipe 220/66 System,N/A,2865,35939.4354378552
Silver Moon,12,0,2,0,64,34,0.276,0,0.276,Desert Outpost 33/12 Kv,Devers 220/115 System,N/A,2866,5203.03107701858
Resort,33,0,38,0,0,62,20,0,20,Nelson 115/33 Kv,Valley 'Ab' 500/115 System,N/A,2867,163262.538955626
Richgrove,12,21,10,0,12,51,0.111,0,0.111,Vestal 66/12 Kv,Vestal 220/66 System,N/A,2868,158668.22555954
Ridgemoor,12,0,3,0,93,4,1.018,0,1.018,Newcomb 115/12 Kv,Valley 'D' 500/115 System,N/A,2869,59087.5043471147
Ringo,12,0,1,0,78,21,2.5,0,2.5,Cabrillo 66/12 Kv,Johanna 220/66 System,N/A,2870,24459.2129222246
Riptide,16,0,9,0,83,8,0.445,0,0.445,Santa Monica 66/16 Kv,La Cienega 220/66 System,N/A,2871,58819.2957265714
Rivard,12,0,2,0,95,3,3.808,0,3.808,Alessandro 115/12 Kv,Valley 'Ab' 500/115 System,N/A,2872,28804.7339195311
Robinson,16,0,8,0,86,8,0.272,0,0.272,Randolph 66/16 Kv,Laguna Bell De 220/66 System,N/A,2873,33691.2452321252
Ruggles,4,0,1,0,92,7,0.243,0,0.243,Smiley 12/4 Kv,San Bernardino 220/66 System,N/A,2874,16648.5675759731
Silvertone,12,0,49,0,20,33,1.565,0,1.565,Homart 115/12 Kv,Vista 220/115 System,N/A,2875,75693.165246469
Skyland,2.4,0,3,0,92,6,0.029,0,0.029,Huston 33/2.4 Kv,Vista 220/115 System,N/A,2876,22278.4786937992
Scrapper,12,0,1,0,95,5,1.526,0,1.526,Quartz Hill 66/12 Kv,Antelope 220/66 System,N/A,2877,46666.2708148285
Scrimmage,12,0,2,0,96,2,0.512,0,0.512,Stadler 115/12 Kv,Valley 'D' 500/115 System,N/A,2878,37978.5103069245
Seaforth,12,0,2,0,92,7,1.818,0,1.818,Hesperia 115/12 Kv,Victor 220/115 System,N/A,2879,66684.1969102132
Seals,12,0,5,0,85,9,0.171,0,0.171,Victorville 33/12 Kv,Victor 220/115 System,N/A,2880,142830.085525876
Seaweed,12,0,10,0,83,7,1.125,0,1.125,Wave 66/12 Kv,Ellis 'A' 220/66 System,N/A,2881,53048.7138347933
Ruiz,12,0,10,0,86,4,1.251,0,1.251,Fogarty 115/12 Kv,Valley 'D' 500/115 System,N/A,2882,78151.2589707475
Rummy,12,0,79,1,0,20,0.272,0,0.272,Johanna 66/12 Kv,Johanna 220/66 System,N/A,2883,28565.6612516948
Safeway,4,0,10,0,72,19,0.057,0,0.057,Palm Springs 33/4 Kv,Devers 220/115 System,N/A,2884,14158.2666645306
Sage,4,0,9,0,75,15,0.009,0,0.009,Mt. Vernon 33/4 Kv,Vista 220/115 System,N/A,2885,19812.5779830285
Saints,12,0,5,0,89,6,0.601,0,0.601,Slater 66/12 Kv,Ellis 'A' 220/66 System,N/A,2886,57110.8049138052
Seco,16,0,8,0,87,6,0.266,0,0.266,Arroyo 66/16 Kv,Gould 220/66 System,N/A,2887,33144.8370334532
Segovia,16,0,20,0,69,10,0.676,0,0.676,Rosemead 66/16 Kv,Mesa 220/66 System,N/A,2888,44473.7115194342
Semester,12,0,74,2,4,18,2.2,0,2.2,Placentia 66/12 Kv,Villa Park 220/66 System,N/A,2889,24770.1609687264
Rana,12,0,4,0,92,5,2.643,0,2.643,Farrell 115/12 Kv,Devers 220/115 System,N/A,2890,47339.5759933217
Sevaine,12,0,6,0,87,7,2.061,0,2.061,Pedley 66/12 Kv,Mira Loma 220/66 System,N/A,2891,92771.2265900152
Seville,12,33,9,0,11,51,0.004,0,0.004,Venice Hill 66/12 Kv,Rector 220/66 System,N/A,2892,94648.3168751964
Sahara,12,0,19,0,69,13,1.615,0,1.615,Santa Rosa 115/12 Kv,Mirage 220/115 System,N/A,2893,85233.3422745383
Sales,4,0,3,0,92,6,0.118,0,0.118,Cudahy 66/4 Kv,Laguna Bell Ab 220/66 System,N/A,2894,13332.2072835214
Salmon,16,0,7,0,84,10,0.706,0,0.706,El Nido 66/16 Kv,El Nido 220/66 System,N/A,2895,63951.8217402946
Sampras,12,0,76,0,0,24,0,0,0,Wimbledon 66/12 Kv,Etiwanda 220/66 System,N/A,2896,49194.3447157588
Sewell,12,0,4,0,90,7,1.332,0,1.332,Hamilton 66/12 Kv,Ellis 'A' 220/66 System,N/A,2897,54278.8662912365
Sexton,16,0,7,0,78,16,1.972,0,1.972,Saticoy 66/16 Kv,Santa Clara 220/66 System,N/A,2898,91050.6819181851
Sheep,12,0,13,0,38,49,0.047,0,0.047,Cantil 33/12 Kv,Kramer 220/115 System,N/A,2899,102690.134243086
Sherry,12,0,2,0,94,4,1.562,0,1.562,Pepper 115/12 Kv,Vista 220/115 System,N/A,2900,27757.1032611271
Shetland,12,0,1,0,95,4,1.304,0,1.304,Auld 115/12 Kv,Valley 'D' 500/115 System,N/A,2901,60713.3444567668
Shoemaker,16,0,20,0,69,11,1.629,0,1.629,Arcadia 66/16 Kv,Rio Hondo 220/66 System,N/A,2902,53019.0358302312
Sand Dunes,12,0,26,0,62,12,1.112,0,1.112,Santa Rosa 115/12 Kv,Mirage 220/115 System,N/A,2903,57960.9462575106
Sanders,4,0,2,0,95,4,0.149,0,0.149,Upland 66/4 Kv,Padua 220/66 System,N/A,2904,14605.2721724538
Sandman,16,0,6,0,89,5,0,0,0,Tahiti 66/16 Kv,La Cienega 220/66 System,N/A,2905,36305.5197171754
Santee 1,12,0,0,0,0,100,0,0,0,Santee 66/12 Kv,Walnut 220/66 System,N/A,2906,2940.56894590656
Saratoga,16,2,53,0,14,32,1.664,0,1.664,Levy 66/16 Kv,Santa Clara 220/66 System,N/A,2907,63922.3637421096
Sargent,12,49,5,0,8,30,0.723,0,0.723,Octol 66/12 Kv,Rector 220/66 System,N/A,2908,147155.59459107
Show,12,0,8,0,83,10,0.653,0,0.653,Trophy 66/12 Kv,Chino 220/66 System,N/A,2909,59683.5864768003
Shovel,12,0,7,0,76,18,0.561,0,0.561,Acton 66/12 Kv,Antelope 220/66 System,N/A,2910,99909.1273028206
Siam,12,0,6,0,87,7,0.519,0,0.519,Modena 66/12 Kv,Villa Park 220/66 System,N/A,2911,50871.2530108481
Sienna,16,0,6,0,90,5,0.399,0,0.399,Valdez 66/16 Kv,Moorpark 220/66 System,N/A,2912,61116.7498071874
Silverside,16,0,14,0,76,12,0.215,0,0.215,Cudahy 66/16 Kv,Laguna Bell Ab 220/66 System,N/A,2913,85681.6923106591
Simmons,4,0,7,0,88,5,0.005,0,0.005,Amalia 16/4 Kv,Mesa 220/66 System,N/A,2914,9003.41837891858
Satellite,12,0,5,0,91,5,1.979,0,1.979,San Antonio 66/12 Kv,Padua 220/66 System,N/A,2915,75046.2909819848
Saunders,12,0,6,0,81,14,0.187,0,0.187,Idyllwild 33/12 Kv,Valley 'Ab' 500/115 System,N/A,2916,78827.7178637773
Savory,12,1,3,0,83,12,2.673,0,2.673,Nelson 115/12 Kv,Valley 'Ab' 500/115 System,N/A,2917,128888.877380845
Saxophone,12,0,17,0,76,7,0.826,0,0.826,Niguel 66/12 Kv,Santiago 220/66 System,N/A,2918,39465.0499062858
Scarlet,12,0,26,0,63,11,0.931,0,0.931,Orange 66/12 Kv,Villa Park 220/66 System,N/A,2919,31870.0897024827
Sims,12,0,2,0,94,4,1.037,0,1.037,Palmdale 66/12 Kv,Antelope 220/66 System,N/A,2920,50743.3332966337
Sinatra,33,0,0,0,0,0,0,0,0,Santa Rosa 115/33 Kv,Mirage 220/115 System,N/A,2921,47237.9187505644
Siphon,4,0,13,0,78,11,0,0,0,Siphon P.T. 33/4 Kv,Big Creek 220/220 System,N/A,2922,30650.9626314948
Sitka,16,0,55,0,0,45,1.525,0,1.525,Yukon 66/16 Kv,La Fresa 220/66 System,N/A,2923,14606.974906336
Sirocco,12,0,0,0,0,0,0,0,0,Breeze 66/12 Kv,Windhub 220/66 System,N/A,2924,1565.56655483847
Skypark,12,0,70,0,5,17,0,0,0,Fairview 66/12 Kv,Johanna 220/66 System,N/A,2925,19888.6404317437
Skiff,12,0,67,6,4,23,0.526,0,0.526,Bolsa 66/12 Kv,Barre 220/66 System,N/A,2926,37524.8801709944
Schmidt,12,0,6,0,84,11,1.905,0,1.905,Maraschino 115/12 Kv,El Casco 220/115 System,N/A,2927,101524.676776328
Seaside,12,0,82,0,0,18,6,0,6,Pico 66/12 Kv,Hinson 220/66 System,N/A,2928,9985.86571143285
Security,4,0,79,0,2,19,0,0,0,Santa Monica 66/4 Kv,La Cienega 220/66 System,N/A,2929,12354.8037123085
Segerstrom,12,0,7,0,84,9,0.294,0,0.294,Fairview 66/12 Kv,Johanna 220/66 System,N/A,2930,26499.7952737942
Sellers,12,0,2,0,95,4,1.773,0,1.773,Etiwanda 66/12 Kv,Etiwanda 220/66 System,N/A,2931,59453.261043615
Robinson Creek,12,0,4,0,91,5,0.009,0,0.009,Bridgeport 16/12 Kv,Inyo Sce 220/115 System,N/A,2932,73646.5171320989
Skinkle,12,9,8,0,32,51,0.39,0,0.39,Terra Bella 66/12 Kv,Vestal 220/66 System,N/A,2933,328463.6486175
Slice,12,0,7,0,87,6,1.031,0,1.031,Gilbert 66/12 Kv,Barre 220/66 System,N/A,2934,31737.7257248703
Sloan,4,0,9,0,83,8,0.012,0,0.012,Compton 16/4 Kv,Lighthipe 220/66 System,N/A,2935,13819.160159529
Romero,12,0,7,0,89,5,0.865,0,0.865,Pechanga 115/12 Kv,Valley 'D' 500/115 System,N/A,2936,57818.3306488574
Roseglen,16,0,40,2,37,18,0.038,0,0.038,Amador 66/16 Kv,Rio Hondo 220/66 System,N/A,2937,52172.1410847995
Roselawn,12,0,7,0,86,8,0.227,0,0.227,Ganesha 66/12 Kv,Chino 220/66 System,N/A,2938,66427.0711801345
Roundel,12,0,3,0,91,6,0.437,0,0.437,Maraschino 115/12 Kv,El Casco 220/115 System,N/A,2939,76189.943975278
Ruthellen,16,0,26,0,58,15,0.125,0,0.125,Brighton 66/16 Kv,La Fresa 220/66 System,N/A,2940,48807.8676055317
Sabino,12,0,5,0,94,2,1.264,0,1.264,Pechanga 115/12 Kv,Valley 'D' 500/115 System,N/A,2941,28664.3903321007
Slover,12,0,12,0,78,10,1.16,0,1.16,Bloomington 66/12 Kv,Vista A 220/66 System,N/A,2942,49323.5196659898
